SampleDate,SampleId,Region,SiteCode,TidalHeight,Transect,Meter,DensityQuadratSize,TotalShoots,FloweringShoots,CoverQuadratSize,PercentSeagrass,PercentBare,PercentOther,DensityShoots,Notes,Year
2019-07-26,SD.C.2.U.m12,SD,C,U,2,m12,0.0625,6,0,0.5,0.8,0.2,0,96,NA,2019
2019-07-26,SD.C.2.U.m16,SD,C,U,2,m16,0.0625,7,1,0.5,0.8,0.2,0,112,NA,2019
2019-07-26,SD.C.3.U.m4,SD,C,U,3,m4,0.0625,4,2,0.5,0.5,0.5,0,64,NA,2019
2019-07-26,SD.C.3.U.m8,SD,C,U,3,m8,0.0625,7,1,0.5,0.6,0.4,0,112,NA,2019
2019-07-26,SD.C.3.U.m12,SD,C,U,3,m12,0.0625,10,3,0.5,1,0,0,160,NA,2019
2019-07-26,SD.C.3.U.m16,SD,C,U,3,m16,0.0625,8,0,0.5,0.8,0.2,0,128,NA,2019
2019-07-26,SD.C.4.L.m4,SD,C,L,4,m4,0.0625,8,0,0.5,0.7,0.3,0,128,NA,2019
2019-07-26,SD.C.4.L.m8,SD,C,L,4,m8,0.0625,6,0,0.5,0.5,0.5,0,96,NA,2019
2019-07-26,SD.C.4.L.m12,SD,C,L,4,m12,0.0625,7,0,0.5,1,0,0,112,NA,2019
2019-07-26,SD.C.4.L.m16,SD,C,L,4,m16,0.0625,11,0,0.5,1,0,0,176,NA,2019
2019-07-26,SD.C.5.L.m4,SD,C,L,5,m4,0.0625,3,0,0.5,0.5,0.5,0,48,NA,2019
2019-07-26,SD.C.5.L.m8,SD,C,L,5,m8,0.0625,5,0,0.5,1,0,0,80,NA,2019
2019-07-26,SD.C.5.L.m12,SD,C,L,5,m12,0.0625,9,0,0.5,0.7,0.3,0,144,NA,2019
2019-07-26,SD.C.5.L.m16,SD,C,L,5,m16,0.0625,9,0,0.5,0.9,0.1,0,144,NA,2019
2019-07-26,SD.C.6.L.m4,SD,C,L,6,m4,0.0625,10,0,0.5,0.8,0.2,0,160,NA,2019
2019-07-26,SD.C.6.L.m8,SD,C,L,6,m8,0.0625,8,0,0.5,0.95,0.05,0,128,NA,2019
2019-07-26,SD.C.6.L.m12,SD,C,L,6,m12,0.0625,2,2,0.5,0.6,0.4,0,32,NA,2019
2019-07-26,SD.C.6.L.m16,SD,C,L,6,m16,0.0625,4,1,0.5,0.5,0.5,0,64,NA,2019
2020-08-01,AK.A.1.U.m4,AK,A,U,1,m4,0.25,263,0,0.25,0.6,0.3,0.1,1052,NA,2020
2020-08-01,AK.A.1.U.m8,AK,A,U,1,m8,0.25,236,0,0.25,0.9,0.05,0.05,944,NA,2020
2020-08-01,AK.A.1.U.m12,AK,A,U,1,m12,0.25,123,2,0.25,0.5,0.4,0.1,492,NA,2020
2020-08-01,AK.A.1.U.m16,AK,A,U,1,m16,0.25,169,1,0.25,0.5,0.15,0.35,676,NA,2020
2020-08-01,AK.A.2.U.m4,AK,A,U,2,m4,0.25,304,10,0.25,0.9,0.08,0.02,1216,other is macroalgae,2020
2020-08-01,AK.A.2.U.m8,AK,A,U,2,m8,0.25,246,3,0.25,0.8,0,0.2,984,other is macroalgae,2020
2020-08-01,AK.A.2.U.m12,AK,A,U,2,m12,0.25,247,5,0.25,0.8,0.05,0.15,988,NA,2020
2020-08-01,AK.A.2.U.m16,AK,A,U,2,m16,0.25,172,3,0.25,0.8,0.1,0.1,688,NA,2020
2020-08-01,AK.A.3.U.m4,AK,A,U,3,m4,0.25,154,0,0.25,0.8,0,0.2,616,NA,2020
2020-08-01,AK.A.3.U.m8,AK,A,U,3,m8,0.25,88,0,0.25,0.85,0.05,0.1,352,NA,2020
2020-08-01,AK.A.3.U.m12,AK,A,U,3,m12,0.25,243,0,0.25,0.5,0,0.5,972,NA,2020
2020-08-01,AK.A.3.U.m16,AK,A,U,3,m16,0.25,219,0,0.25,0.95,0.05,0,876,NA,2020
2020-08-01,AK.A.4.L.m4,AK,A,L,4,m4,0.25,146,0,0.25,0.9,0.1,0,584,NA,2020
2020-08-01,AK.A.4.L.m8,AK,A,L,4,m8,0.25,255,2,0.25,0.8,0.2,0,1020,NA,2020
2020-08-01,AK.A.4.L.m12,AK,A,L,4,m12,0.25,207,0,0.25,0.95,0.04,0.01,828,NA,2020
2020-08-01,AK.A.4.L.m16,AK,A,L,4,m16,0.25,237,0,0.25,0.9,0.1,0,948,NA,2020
2020-08-01,AK.A.5.L.m4,AK,A,L,5,m4,0.25,291,0,0.25,0.9,0.1,0,1164,NA,2020
2020-08-01,AK.A.5.L.m8,AK,A,L,5,m8,0.25,202,0,0.25,0.95,0.05,0,808,NA,2020
2020-08-01,AK.A.5.L.m12,AK,A,L,5,m12,0.25,185,0,0.25,0.8,0.2,0,740,NA,2020
2020-08-01,AK.A.5.L.m16,AK,A,L,5,m16,0.25,162,0,0.25,0.8,0.1,0.1,648,NA,2020
2020-08-01,AK.A.6.L.m4,AK,A,L,6,m4,0.25,291,1,0.25,0.95,0.05,0,1164,NA,2020
2020-08-01,AK.A.6.L.m8,AK,A,L,6,m8,0.25,99,0,0.25,0.8,0.2,0,396,NA,2020
2020-08-01,AK.A.6.L.m12,AK,A,L,6,m12,0.25,191,0,0.25,0.95,0.05,0,764,NA,2020
2020-08-01,AK.A.6.L.m16,AK,A,L,6,m16,0.25,138,0,0.25,0.8,0.15,0.05,552,NA,2020
2020-07-24,AK.B.1.U.m4,AK,B,U,1,m4,0.25,42,0,0.25,0.6,0.38,0.02,168,NA,2020
2020-07-24,AK.B.1.U.m8,AK,B,U,1,m8,0.25,26,0,0.25,0.5,0.5,0,104,NA,2020
2020-07-24,AK.B.1.U.m12,AK,B,U,1,m12,0.25,45,0,0.25,1,0,0,180,NA,2020
2020-07-24,AK.B.1.U.m16,AK,B,U,1,m16,0.25,30,1,0.25,0.5,0.4,0.1,120,NA,2020
2020-07-24,AK.B.2.U.m4,AK,B,U,2,m4,0.25,88,3,0.25,0.3,0.2,0,352,NA,2020
2020-07-24,AK.B.2.U.m8,AK,B,U,2,m8,0.25,90,0,0.25,1,0,0,360,NA,2020
2020-07-24,AK.B.2.U.m12,AK,B,U,2,m12,0.25,98,0,0.25,1,0,0,392,NA,2020
2020-07-24,AK.B.2.U.m16,AK,B,U,2,m16,0.25,75,1,0.25,1,0,0,300,NA,2020
2020-07-24,AK.B.3.U.m4,AK,B,U,3,m4,0.25,53,0,0.25,1,0,0,212,NA,2020
2020-07-24,AK.B.3.U.m8,AK,B,U,3,m8,0.25,69,5,0.25,0.8,0.19,0.01,276,NA,2020
2020-07-24,AK.B.3.U.m12,AK,B,U,3,m12,0.25,62,1,0.25,0.7,0.3,0,248,NA,2020
2020-07-24,AK.B.3.U.m16,AK,B,U,3,m16,0.25,73,3,0.25,0.9,0.1,0,292,NA,2020
2020-07-24,AK.B.4.L.m4,AK,B,L,4,m4,0.25,31,0,0.25,0.4,0.6,0,124,Has an otter pit,2020
2020-07-24,AK.B.4.L.m8,AK,B,L,4,m8,0.25,24,0,0.25,0.4,0.5,0.1,96,NA,2020
2020-07-24,AK.B.4.L.m12,AK,B,L,4,m12,0.25,39,0,0.25,0.55,0.35,0.1,156,NA,2020
2020-07-24,AK.B.4.L.m16,AK,B,L,4,m16,0.25,46,0,0.25,0.8,0.2,0,184,NA,2020
2020-07-24,AK.B.5.L.m4,AK,B,L,5,m4,0.25,50,0,0.25,0.55,0.45,0,200,NA,2020
2020-07-24,AK.B.5.L.m8,AK,B,L,5,m8,0.25,55,2,0.25,0.8,0.2,0,220,NA,2020
2020-07-24,AK.B.5.L.m12,AK,B,L,5,m12,0.25,91,0,0.25,0.9,0.1,0,364,NA,2020
2020-07-24,AK.B.5.L.m16,AK,B,L,5,m16,0.25,50,0,0.25,0.8,0.2,0,200,NA,2020
2020-07-24,AK.B.6.L.m4,AK,B,L,6,m4,0.25,52,1,0.25,1,0,0,208,NA,2020
2020-07-24,AK.B.6.L.m8,AK,B,L,6,m8,0.25,68,0,0.25,1,0,0,272,NA,2020
2020-07-24,AK.B.6.L.m12,AK,B,L,6,m12,0.25,73,1,0.25,0.8,0.2,0,292,NA,2020
2020-07-24,AK.B.6.L.m16,AK,B,L,6,m16,0.25,97,3,0.25,1,0,0,388,NA,2020
2020-08-02,AK.C.1.U.m4,AK,C,U,1,m4,0.25,42,0,0.25,0.4,0.6,0,168,NA,2020
2020-08-02,AK.C.1.U.m8,AK,C,U,1,m8,0.25,46,0,0.25,0.6,0.4,0,184,NA,2020
2020-08-02,AK.C.1.U.m12,AK,C,U,1,m12,0.25,71,2,0.25,1,0,0,284,NA,2020
2020-08-02,AK.C.1.U.m16,AK,C,U,1,m16,0.25,45,3,0.25,0.3,0.7,0,180,NA,2020
2020-08-02,AK.C.2.U.m4,AK,C,U,2,m4,0.25,44,1,0.25,0.4,0.6,0,176,NA,2020
2020-08-02,AK.C.2.U.m8,AK,C,U,2,m8,0.25,24,0,0.25,0.4,0.6,0,96,NA,2020
2020-08-02,AK.C.2.U.m12,AK,C,U,2,m12,0.25,24,0,0.25,0.4,0.6,0,96,NA,2020
2020-08-02,AK.C.2.U.m16,AK,C,U,2,m16,0.25,35,0,0.25,0.5,0.5,0,140,NA,2020
2020-08-02,AK.C.3.U.m4,AK,C,U,3,m4,0.25,89,1,0.25,0.8,0.2,0,356,NA,2020
2020-08-02,AK.C.3.U.m8,AK,C,U,3,m8,0.25,104,2,0.25,1,0,0,416,NA,2020
2020-08-02,AK.C.3.U.m12,AK,C,U,3,m12,0.25,112,0,0.25,1,0,0,448,NA,2020
2020-08-02,AK.C.3.U.m16,AK,C,U,3,m16,0.25,112,0,0.25,1,0,0,448,NA,2020
2020-08-02,AK.C.4.L.m4,AK,C,L,4,m4,0.25,82,0,0.25,0.8,0.2,0,328,NA,2020
2020-08-02,AK.C.4.L.m8,AK,C,L,4,m8,0.25,87,0,0.25,0.5,0.5,0,348,NA,2020
2020-08-02,AK.C.4.L.m12,AK,C,L,4,m12,0.25,92,0,0.25,0.8,0.2,0,368,NA,2020
2020-08-02,AK.C.4.L.m16,AK,C,L,4,m16,0.25,68,0,0.25,0.6,0.4,0,272,NA,2020
2020-08-02,AK.C.5.L.m4,AK,C,L,5,m4,0.25,63,2,0.25,0.6,0.4,0,252,NA,2020
2020-08-02,AK.C.5.L.m8,AK,C,L,5,m8,0.25,40,0,0.25,0.4,0.6,0,160,NA,2020
2020-08-02,AK.C.5.L.m12,AK,C,L,5,m12,0.25,45,0,0.25,0.4,0.6,0,180,NA,2020
2020-08-02,AK.C.5.L.m16,AK,C,L,5,m16,0.25,61,0,0.25,0.6,0.4,0,244,NA,2020
2020-08-02,AK.C.6.L.m4,AK,C,L,6,m4,0.25,70,0,0.25,0.8,0.2,0,280,NA,2020
2020-08-02,AK.C.6.L.m8,AK,C,L,6,m8,0.25,80,0,0.25,1,0,0,320,NA,2020
2020-08-02,AK.C.6.L.m12,AK,C,L,6,m12,0.25,90,0,0.25,1,0,0,360,NA,2020
2020-08-02,AK.C.6.L.m16,AK,C,L,6,m16,0.25,100,0,0.25,0.95,0.05,0,400,NA,2020
2020-07-21,AK.D.1.U.m4,AK,D,U,1,m4,0.25,13,0,0.25,0.15,0.6,0.25,52,other is macroalgae,2020
2020-07-21,AK.D.1.U.m8,AK,D,U,1,m8,0.25,6,0,0.25,0.05,0.7,0.25,24,NA,2020
2020-07-21,AK.D.1.U.m12,AK,D,U,1,m12,0.25,6,0,0.25,0.05,0.05,0.9,24,NA,2020
2020-07-21,AK.D.1.U.m16,AK,D,U,1,m16,0.25,2,0,0.25,0.02,0.03,0.95,8,little eelgrass,2020
2020-07-21,AK.D.2.U.m4,AK,D,U,2,m4,0.25,44,0,0.25,0.4,0.5,0.1,176,NA,2020
2020-07-21,AK.D.2.U.m8,AK,D,U,2,m8,0.25,28,0,0.25,0.2,0.05,0.75,112,NA,2020
2020-07-21,AK.D.2.U.m12,AK,D,U,2,m12,0.25,6,0,0.25,0.05,0.05,0.9,24,NA,2020
2020-07-21,AK.D.2.U.m16,AK,D,U,2,m16,0.25,49,0,0.25,0.4,0,0.6,196,NA,2020
2020-07-21,AK.D.3.U.m4,AK,D,U,3,m4,0.25,0,0,0.25,0.02,0.03,0.95,0,NA,2020
2020-07-21,AK.D.3.U.m8,AK,D,U,3,m8,0.25,17,0,0.25,0.2,0.8,0,68,NA,2020
2020-07-21,AK.D.3.U.m12,AK,D,U,3,m12,0.25,48,0,0.25,0.25,0.5,0.25,192,NA,2020
2020-07-21,AK.D.3.U.m16,AK,D,U,3,m16,0.25,28,0,0.25,0.4,0.5,0.1,112,NA,2020
2020-07-21,AK.D.4.L.m4,AK,D,L,4,m4,0.25,19,0,0.25,0.45,0.55,0,76,NA,2020
2020-07-21,AK.D.4.L.m8,AK,D,L,4,m8,0.25,22,0,0.25,0.45,0.45,0.1,88,NA,2020
2020-07-21,AK.D.4.L.m12,AK,D,L,4,m12,0.25,9,0,0.25,0.05,0.9,0.05,36,quadrat dug up by crab,2020
2020-07-21,AK.D.4.L.m16,AK,D,L,4,m16,0.25,19,0,0.25,0.4,0.55,0.05,76,NA,2020
2020-07-21,AK.D.5.L.m4,AK,D,L,5,m4,0.25,24,0,0.25,0.45,0.54,0.01,96,NA,2020
2020-07-21,AK.D.5.L.m8,AK,D,L,5,m8,0.25,42,0,0.25,0.65,0.35,0,168,NA,2020
2020-07-21,AK.D.5.L.m12,AK,D,L,5,m12,0.25,55,1,0.25,0.8,0.2,0,220,NA,2020
2020-07-21,AK.D.5.L.m16,AK,D,L,5,m16,0.25,53,0,0.25,0.6,0.4,0,212,NA,2020
2020-07-21,AK.D.6.L.m4,AK,D,L,6,m4,0.25,43,0,0.25,0.4,0.59,0.01,172,NA,2020
2020-07-21,AK.D.6.L.m8,AK,D,L,6,m8,0.25,60,0,0.25,0.8,0.2,0,240,NA,2020
2020-07-21,AK.D.6.L.m12,AK,D,L,6,m12,0.25,58,0,0.25,0.8,0.2,0,232,NA,2020
2020-07-21,AK.D.6.L.m16,AK,D,L,6,m16,0.25,48,0,0.25,0.7,0.3,0,192,NA,2020
2020-07-19,AK.E.1.U.m4,AK,E,U,1,m4,0.25,52,2,0.25,0.15,0.75,0.1,208,NA,2020
2020-07-19,AK.E.1.U.m8,AK,E,U,1,m8,0.25,89,0,0.25,0.25,0.6,0.15,356,NA,2020
2020-07-19,AK.E.1.U.m12,AK,E,U,1,m12,0.25,88,0,0.25,0.55,0.35,0.1,352,NA,2020
2020-07-19,AK.E.1.U.m16,AK,E,U,1,m16,0.25,24,0,0.25,0.15,0.7,0.15,96,NA,2020
2020-07-19,AK.E.2.U.m4,AK,E,U,2,m4,0.25,87,1,0.25,0.4,0.4,0.2,348,NA,2020
2020-07-19,AK.E.2.U.m8,AK,E,U,2,m8,0.25,42,0,0.25,0.15,0.7,0.15,168,NA,2020
2020-07-19,AK.E.2.U.m12,AK,E,U,2,m12,0.25,55,0,0.25,0.15,0.75,0.1,220,NA,2020
2020-07-19,AK.E.2.U.m16,AK,E,U,2,m16,0.25,55,0,0.25,0.2,0.7,0.1,220,NA,2020
2020-07-19,AK.E.3.U.m4,AK,E,U,3,m4,0.25,65,1,0.25,0.15,0.75,0.1,260,NA,2020
2020-07-19,AK.E.3.U.m8,AK,E,U,3,m8,0.25,45,0,0.25,0.2,0.75,0.05,180,NA,2020
2020-07-19,AK.E.3.U.m12,AK,E,U,3,m12,0.25,88,0,0.25,0.25,0.7,0.05,352,NA,2020
2020-07-19,AK.E.3.U.m16,AK,E,U,3,m16,0.25,60,0,0.25,0.15,0.65,0.2,240,NA,2020
2020-07-19,AK.E.4.L.m4,AK,E,L,4,m4,0.25,21,0,0.25,0.3,0.7,0,84,NA,2020
2020-07-19,AK.E.4.L.m8,AK,E,L,4,m8,0.25,8,0,0.25,0.35,0.65,0,32,NA,2020
2020-07-19,AK.E.4.L.m12,AK,E,L,4,m12,0.25,34,0,0.25,0.55,0.45,0,136,NA,2020
2020-07-19,AK.E.4.L.m16,AK,E,L,4,m16,0.25,19,0,0.25,0.5,0.5,0,76,NA,2020
2020-07-19,AK.E.5.L.m4,AK,E,L,5,m4,0.25,19,0,0.25,0.45,0.55,0,76,NA,2020
2020-07-19,AK.E.5.L.m8,AK,E,L,5,m8,0.25,10,0,0.25,0.25,0.74,0.01,40,NA,2020
2020-07-19,AK.E.5.L.m12,AK,E,L,5,m12,0.25,13,0,0.25,0.25,0.74,0.01,52,NA,2020
2020-07-19,AK.E.5.L.m16,AK,E,L,5,m16,0.25,21,1,0.25,0.4,0.59,0.01,84,NA,2020
2020-07-19,AK.E.6.L.m4,AK,E,L,6,m4,0.25,19,0,0.25,0.3,0.7,0,76,NA,2020
2020-07-19,AK.E.6.L.m8,AK,E,L,6,m8,0.25,14,1,0.25,0.4,0.59,0.01,56,NA,2020
2020-07-19,AK.E.6.L.m12,AK,E,L,6,m12,0.25,9,0,0.25,0.1,0.9,0,36,NA,2020
2020-07-19,AK.E.6.L.m16,AK,E,L,6,m16,0.25,16,0,0.25,0.15,0.85,0,64,NA,2020
2020-07-23,AK.F.1.U.m4,AK,F,U,1,m4,0.25,60,0,0.25,0.3,0,0.7,240,NA,2020
2020-07-23,AK.F.1.U.m8,AK,F,U,1,m8,0.25,74,0,0.25,0.55,0.05,0.4,296,NA,2020
2020-07-23,AK.F.1.U.m12,AK,F,U,1,m12,0.25,84,1,0.25,0.45,0,0.55,336,NA,2020
2020-07-23,AK.F.1.U.m16,AK,F,U,1,m16,0.25,69,1,0.25,0.3,0.4,0.3,276,NA,2020
2020-07-23,AK.F.2.U.m4,AK,F,U,2,m4,0.25,135,1,0.25,0.7,0.2,0.1,540,NA,2020
2020-07-23,AK.F.2.U.m8,AK,F,U,2,m8,0.25,59,0,0.25,0.15,0.65,0.2,236,NA,2020
2020-07-23,AK.F.2.U.m12,AK,F,U,2,m12,0.25,139,3,0.25,0.5,0.1,0.4,556,NA,2020
2020-07-23,AK.F.2.U.m16,AK,F,U,2,m16,0.25,73,3,0.25,0.3,0.4,0.3,292,NA,2020
2020-07-23,AK.F.3.U.m4,AK,F,U,3,m4,0.25,35,0,0.25,0.05,0.05,0.9,140,NA,2020
2020-07-23,AK.F.3.U.m8,AK,F,U,3,m8,0.25,48,0,0.25,0.35,0.7,0.25,192,NA,2020
2020-07-23,AK.F.3.U.m12,AK,F,U,3,m12,0.25,71,0,0.25,0.4,0,0.6,284,NA,2020
2020-07-23,AK.F.3.U.m16,AK,F,U,3,m16,0.25,84,0,0.25,0.6,0,0.4,336,NA,2020
2020-07-23,AK.F.4.L.m4,AK,F,L,4,m4,0.25,39,0,0.25,0.45,0.2,0.35,156,NA,2020
2020-07-23,AK.F.4.L.m8,AK,F,L,4,m8,0.25,36,0,0.25,0.45,0,0.55,144,NA,2020
2020-07-23,AK.F.4.L.m12,AK,F,L,4,m12,0.25,40,0,0.25,0.4,0,0.6,160,NA,2020
2020-07-23,AK.F.4.L.m16,AK,F,L,4,m16,0.25,42,0,0.25,0.4,0.1,0.5,168,NA,2020
2020-07-23,AK.F.5.L.m4,AK,F,L,5,m4,0.25,138,0,0.25,0.9,0.1,0,552,NA,2020
2020-07-23,AK.F.5.L.m8,AK,F,L,5,m8,0.25,76,0,0.25,0.5,0.15,0.35,304,NA,2020
2020-07-23,AK.F.5.L.m12,AK,F,L,5,m12,0.25,58,3,0.25,0.75,0.1,0.15,232,NA,2020
2020-07-23,AK.F.5.L.m16,AK,F,L,5,m16,0.25,90,4,0.25,0.6,0,0.4,360,NA,2020
2020-07-23,AK.F.6.L.m4,AK,F,L,6,m4,0.25,93,0,0.25,0.7,0.2,0.1,372,NA,2020
2020-07-23,AK.F.6.L.m8,AK,F,L,6,m8,0.25,91,0,0.25,0.9,0,0.1,364,NA,2020
2020-07-23,AK.F.6.L.m12,AK,F,L,6,m12,0.25,106,0,0.25,0.8,0,0.2,424,NA,2020
2020-07-23,AK.F.6.L.m16,AK,F,L,6,m16,0.25,59,0,0.25,0.6,0.35,0.05,236,NA,2020
2020-07-31,BC.A.1.U.m4,BC,A,U,1,m4,0.0625,21,0,0.25,0.8,0.2,0,336,lots of clam siphons,2020
2020-07-31,BC.A.1.U.m8,BC,A,U,1,m8,0.0625,55,0,0.25,0.95,0.05,0,880,NA,2020
2020-07-31,BC.A.1.U.m12,BC,A,U,1,m12,0.0625,19,0,0.25,0.9,0.1,0,304,lots of clam siphons,2020
2020-07-31,BC.A.1.U.m16,BC,A,U,1,m16,0.0625,47,1,0.25,0.85,0.15,0,752,"siphons, cockle shell",2020
2020-07-31,BC.A.2.U.m4,BC,A,U,2,m4,0.0625,22,1,0.25,0.7,0.15,0.15,352,other = Gracilaria sp.,2020
2020-07-31,BC.A.2.U.m8,BC,A,U,2,m8,0.0625,3,0,0.25,0.55,0.4,0.05,48,other = Gracilaria sp.; bottom right corner of quad was bare-ish patch!,2020
2020-07-31,BC.A.2.U.m12,BC,A,U,2,m12,0.0625,9,0,0.25,0.1,0.85,0.05,144,other = Gracilaria sp.,2020
2020-07-31,BC.A.2.U.m16,BC,A,U,2,m16,0.0625,56,0,0.25,0.85,0.13,0.02,896,other = Gracilaria sp.,2020
2020-08-01,BC.A.3.U.m4,BC,A,U,3,m4,0.0625,32,0,0.25,0.95,0.05,0,512,NA,2020
2020-08-01,BC.A.3.U.m8,BC,A,U,3,m8,0.0625,32,0,0.25,0.55,0.45,0,512,NA,2020
2020-08-01,BC.A.3.U.m12,BC,A,U,3,m12,0.0625,47,0,0.25,0.6,0.4,0,752,NA,2020
2020-08-01,BC.A.3.U.m16,BC,A,U,3,m16,0.0625,31,0,0.25,1,0,0,496,NA,2020
2020-08-01,BC.A.4.L.m4,BC,A,L,4,m4,0.0625,15,1,0.25,0.8,0.2,0,240,NA,2020
2020-08-01,BC.A.4.L.m8,BC,A,L,4,m8,0.0625,25,0,0.25,0.95,0.05,0,400,NA,2020
2020-08-01,BC.A.4.L.m12,BC,A,L,4,m12,0.0625,34,0,0.25,0.8,0.2,0,544,NA,2020
2020-08-01,BC.A.4.L.m16,BC,A,L,4,m16,0.0625,47,16,0.25,0.6,0.3,0,752,NA,2020
2020-08-01,BC.A.5.L.m4,BC,A,L,5,m4,0.0625,32,0,0.25,0.8,0.2,0,512,NA,2020
2020-08-01,BC.A.5.L.m8,BC,A,L,5,m8,0.0625,48,0,0.25,0.95,0.05,0,768,NA,2020
2020-08-01,BC.A.5.L.m12,BC,A,L,5,m12,0.0625,29,4,0.25,1,0,0,464,NA,2020
2020-08-01,BC.A.5.L.m16,BC,A,L,5,m16,0.0625,27,2,0.25,1,0,0,432,NA,2020
2020-08-01,BC.A.6.L.m4,BC,A,L,6,m4,0.0625,58,0,0.25,1,0,0,928,NA,2020
2020-08-01,BC.A.6.L.m8,BC,A,L,6,m8,0.0625,31,0,0.25,1,0,0,496,NA,2020
2020-08-01,BC.A.6.L.m12,BC,A,L,6,m12,0.0625,50,1,0.25,1,0,0,800,NA,2020
2020-08-01,BC.A.6.L.m16,BC,A,L,6,m16,0.0625,50,4,0.25,1,0,0,800,NA,2020
2020-07-22,BC.B.1.U.m4,BC,B,U,1,m4,0.25,34,0,0.25,0.8,0,0.2,136,"other = Fucus, Gracilaria sp.",2020
2020-07-22,BC.B.1.U.m8,BC,B,U,1,m8,0.25,43,0,0.25,0.75,0.15,0.1,172,other = Gracilaria sp.,2020
2020-07-22,BC.B.1.U.m12,BC,B,U,1,m12,0.25,13,0,0.25,0.6,0.3,0.1,52,"other = Fucus, clam shells",2020
2020-07-22,BC.B.1.U.m16,BC,B,U,1,m16,0.25,19,0,0.25,0.9,0,0.1,76,"other = Gracilaria sp., Neoagarum (brown blade)",2020
2020-07-22,BC.B.2.U.m4,BC,B,U,2,m4,0.25,27,0,0.25,0.75,0.25,0,108,NA,2020
2020-07-22,BC.B.2.U.m8,BC,B,U,2,m8,0.25,42,0,0.25,0.7,0.3,0,168,NA,2020
2020-07-22,BC.B.2.U.m12,BC,B,U,2,m12,0.25,25,0,0.25,0.75,0.25,0,100,NA,2020
2020-07-22,BC.B.2.U.m16,BC,B,U,2,m16,0.25,19,0,0.25,0.65,0.35,0,76,NA,2020
2020-07-22,BC.B.3.U.m4,BC,B,U,3,m4,0.25,8,0,0.25,0.3,0.7,0,32,NA,2020
2020-07-22,BC.B.3.U.m8,BC,B,U,3,m8,0.25,7,0,0.25,0.25,0.75,0,28,NA,2020
2020-07-22,BC.B.3.U.m12,BC,B,U,3,m12,0.25,20,0,0.25,0.8,0.2,0,80,NA,2020
2020-07-22,BC.B.3.U.m16,BC,B,U,3,m16,0.25,12,0,0.25,0.5,0.5,0,48,NA,2020
2020-08-02,BC.C.1.U.m4,BC,C,U,1,m4,0.0625,32,1,0.25,0.6,0.4,0,512,NA,2020
2020-08-02,BC.C.1.U.m8,BC,C,U,1,m8,0.0625,26,0,0.25,0.5,0.5,0,416,NA,2020
2020-08-02,BC.C.1.U.m12,BC,C,U,1,m12,0.0625,32,1,0.25,0.5,0.3,0.2,512,Gracilaria,2020
2020-08-02,BC.C.1.U.m16,BC,C,U,1,m16,0.0625,24,0,0.25,0.6,0.3,0.1,384,Agarum,2020
2020-08-02,BC.C.2.U.m4,BC,C,U,2,m4,0.0625,23,2,0.25,0.7,0.1,0.2,368,Gracilaria,2020
2020-08-02,BC.C.2.U.m8,BC,C,U,2,m8,0.0625,34,2,0.25,0.6,0.4,0,544,NA,2020
2020-08-02,BC.C.2.U.m12,BC,C,U,2,m12,0.0625,6,2,0.25,0.6,0.2,0.2,96,Gracilaria,2020
2020-08-02,BC.C.2.U.m16,BC,C,U,2,m16,0.0625,25,0,0.25,0.55,0.35,0.1,400,Gracilaria; Agarum,2020
2020-08-02,BC.C.3.U.m4,BC,C,U,3,m4,0.0625,34,1,0.25,0.6,0.35,0.05,544,Leathesia,2020
2020-08-02,BC.C.3.U.m8,BC,C,U,3,m8,0.0625,27,1,0.25,0.85,0.15,0,432,NA,2020
2020-08-02,BC.C.3.U.m12,BC,C,U,3,m12,0.0625,17,0,0.25,0.6,0.15,0.25,272,Leathesia,2020
2020-08-02,BC.C.3.U.m16,BC,C,U,3,m16,0.0625,38,0,0.25,0.75,0,0.25,608,Agarum,2020
2020-08-02,BC.C.4.L.m4,BC,C,L,4,m4,0.0625,23,1,0.25,0.8,0,0.2,368,Agarum,2020
2020-08-02,BC.C.4.L.m8,BC,C,L,4,m8,0.0625,25,2,0.25,0.9,0,0.1,400,Agarum,2020
2020-08-02,BC.C.4.L.m12,BC,C,L,4,m12,0.0625,2,0,0.25,0.4,0.2,0.4,32,"other = 1/4 Fucus, 3/4 Agarum",2020
2020-08-02,BC.C.4.L.m16,BC,C,L,4,m16,0.0625,22,0,0.25,0.6,0.4,0,352,NA,2020
2020-08-02,BC.C.5.L.m4,BC,C,L,5,m4,0.0625,22,4,0.25,1,0,0,352,NA,2020
2020-08-02,BC.C.5.L.m8,BC,C,L,5,m8,0.0625,27,3,0.25,0.95,0.05,0,432,NA,2020
2020-08-02,BC.C.5.L.m12,BC,C,L,5,m12,0.0625,20,4,0.25,0.95,0.05,0,320,NA,2020
2020-08-02,BC.C.5.L.m16,BC,C,L,5,m16,0.0625,28,4,0.25,0.8,0.2,0,448,NA,2020
2020-08-02,BC.C.6.L.m4,BC,C,L,6,m4,0.0625,22,0,0.25,0.95,0.05,0,352,NA,2020
2020-08-02,BC.C.6.L.m8,BC,C,L,6,m8,0.0625,17,0,0.25,0.9,0,0.1,272,Agarum,2020
2020-08-02,BC.C.6.L.m12,BC,C,L,6,m12,0.0625,9,0,0.25,0.75,0.25,0,144,NA,2020
2020-08-02,BC.C.6.L.m16,BC,C,L,6,m16,0.0625,10,0,0.25,0.9,0,0.1,160,Agarum,2020
