SampleDate,SampleId,Region,SiteCode,TidalHeight,Transect,Blade,BrokenTip,Year,Prevalence,LesionArea,HealthyArea,BladeArea,Severity
2019-07-05,OR.D.6.L.12,OR,D,L,6,12,N,2019,0,0,NA,113.04,0
2019-07-05,OR.D.6.L.13,OR,D,L,6,13,N,2019,0,0,NA,89.68,0
2019-07-05,OR.D.6.L.14,OR,D,L,6,14,N,2019,1,1.698164096,8.581283763,162.63,0.0104418870811043
2019-07-05,OR.D.6.L.15,OR,D,L,6,15,N,2019,1,0.271102208,7.111291366,169.2,0.00160225891252955
2019-07-06,OR.E.1.U.1,OR,E,U,1,1,N,2019,0,0,NA,32.41,0
2019-07-06,OR.E.1.U.2,OR,E,U,1,2,N,2019,0,0,NA,55.8,0
2019-07-06,OR.E.1.U.3,OR,E,U,1,3,N,2019,0,0,NA,39.4,0
2019-07-06,OR.E.1.U.4,OR,E,U,1,4,N,2019,0,0,NA,73.04,0
2019-07-06,OR.E.1.U.5,OR,E,U,1,5,N,2019,0,0,NA,60.3,0
2019-07-06,OR.E.1.U.6,OR,E,U,1,6,Y,2019,0,0,NA,38.72,0
2019-07-06,OR.E.1.U.7,OR,E,U,1,7,N,2019,0,0,9.377655488,53.1,0
2019-07-06,OR.E.1.U.8,OR,E,U,1,8,N,2019,0,0,NA,50.4,0
2019-07-06,OR.E.1.U.9,OR,E,U,1,9,Y,2019,0,0,NA,45.8,0
2019-07-06,OR.E.1.U.10,OR,E,U,1,10,N,2019,0,0,NA,54.09,0
2019-07-06,OR.E.1.U.11,OR,E,U,1,11,N,2019,0,0,NA,67.1,0
2019-07-06,OR.E.1.U.12,OR,E,U,1,12,N,2019,0,0,NA,58.96,0
2019-07-06,OR.E.1.U.13,OR,E,U,1,13,N,2019,0,0,NA,54.9,0
2019-07-06,OR.E.1.U.14,OR,E,U,1,14,N,2019,0,0,NA,47.61,0
2019-07-06,OR.E.1.U.15,OR,E,U,1,15,N,2019,0,0,NA,59.5,0
2019-07-06,OR.E.2.U.1,OR,E,U,2,1,N,2019,0,0,NA,39.68,0
2019-07-06,OR.E.2.U.2,OR,E,U,2,2,N,2019,0,0,8.095546989,71.19,0
2019-07-06,OR.E.2.U.3,OR,E,U,2,3,N,2019,1,0.276046048,10.96259666,48.42,0.00570107492771582
2019-07-06,OR.E.2.U.4,OR,E,U,2,4,Y,2019,0,0,NA,79.53,0
2019-07-06,OR.E.2.U.5,OR,E,U,2,5,Y,2019,0,0,NA,49.17,0
2019-07-06,OR.E.2.U.6,OR,E,U,2,6,N,2019,0,0,NA,46.2,0
2019-07-06,OR.E.2.U.7,OR,E,U,2,7,Y,2019,0,0,NA,54.81,0
2019-07-06,OR.E.2.U.8,OR,E,U,2,8,Y,2019,0,0,NA,45.1,0
2019-07-06,OR.E.2.U.9,OR,E,U,2,9,N,2019,0,0,NA,43.11,0
2019-07-06,OR.E.2.U.10,OR,E,U,2,10,N,2019,0,0,NA,75.68,0
2019-07-06,OR.E.2.U.11,OR,E,U,2,11,N,2019,1,0.2526931456,9.526168442,65.5,0.00385791061984733
2019-07-06,OR.E.2.U.12,OR,E,U,2,12,N,2019,0,0,NA,66.4,0
2019-07-06,OR.E.2.U.13,OR,E,U,2,13,N,2019,0,0,NA,39.84,0
2019-07-06,OR.E.2.U.14,OR,E,U,2,14,Y,2019,0,0,NA,44,0
2019-07-06,OR.E.2.U.15,OR,E,U,2,15,N,2019,0,0,NA,38.32,0
2019-07-06,OR.E.3.U.1,OR,E,U,3,1,N,2019,0,0,NA,45.2,0
2019-07-06,OR.E.3.U.2,OR,E,U,3,2,N,2019,0,0,NA,70.2,0
2019-07-06,OR.E.3.U.3,OR,E,U,3,3,N,2019,0,0,NA,90.9,0
2019-07-06,OR.E.3.U.4,OR,E,U,3,4,Y,2019,1,0.63101376,14.27538294,45.63,0.0138289230769231
2019-07-06,OR.E.3.U.5,OR,E,U,3,5,Y,2019,0,0,NA,29.6,0
2019-07-06,OR.E.3.U.6,OR,E,U,3,6,N,2019,0,0,NA,52.7,0
2019-07-06,OR.E.3.U.7,OR,E,U,3,7,N,2019,0,0,NA,60.06,0
2019-07-06,OR.E.3.U.8,OR,E,U,3,8,Y,2019,0,0,NA,41.58,0
2019-07-06,OR.E.3.U.9,OR,E,U,3,9,N,2019,0,0,NA,48.1,0
2019-07-06,OR.E.3.U.10,OR,E,U,3,10,Y,2019,0,0,NA,38.34,0
2019-07-06,OR.E.3.U.11,OR,E,U,3,11,Y,2019,0,0,NA,54.5,0
2019-07-06,OR.E.3.U.12,OR,E,U,3,12,Y,2019,0,0,NA,44.91,0
2019-07-06,OR.E.3.U.13,OR,E,U,3,13,N,2019,0,0,NA,47.88,0
2019-07-06,OR.E.3.U.14,OR,E,U,3,14,N,2019,0,0,NA,54.45,0
2019-07-06,OR.E.3.U.15,OR,E,U,3,15,N,2019,0,0,NA,54.5,0
2019-07-06,OR.E.4.L.1,OR,E,L,4,1,N,2019,1,0.0252405504,8.26243305,108.24,2.3319059866962e-4
2019-07-06,OR.E.4.L.2,OR,E,L,4,2,N,2019,1,0.1220319488,15.05048717,111.1,0.00109839737893789
2019-07-06,OR.E.4.L.3,OR,E,L,4,3,N,2019,0,0,NA,74.58,0
2019-07-06,OR.E.4.L.4,OR,E,L,4,4,N,2019,0,0,NA,73.92,0
2019-07-06,OR.E.4.L.5,OR,E,L,4,5,N,2019,0,0,NA,44.44,0
2019-07-06,OR.E.4.L.6,OR,E,L,4,6,N,2019,0,0,NA,83.49,0
2019-07-06,OR.E.4.L.7,OR,E,L,4,7,N,2019,0,0,NA,79.9,0
2019-07-06,OR.E.4.L.8,OR,E,L,4,8,Y,2019,1,0.8833833088,23.5909438,133,0.00664197976541353
2019-07-06,OR.E.4.L.9,OR,E,L,4,9,Y,2019,1,1.060894131,7.913901318,122.4,0.00866743571078431
2019-07-06,OR.E.4.L.10,OR,E,L,4,10,N,2019,0,0,NA,85.93,0
2019-07-06,OR.E.4.L.11,OR,E,L,4,11,N,2019,0,0,NA,58.5,0
2019-07-06,OR.E.4.L.12,OR,E,L,4,12,Y,2019,0,0,3.744698125,108,0
2019-07-06,OR.E.4.L.13,OR,E,L,4,13,N,2019,0,0,2.182516595,76.05,0
2019-07-06,OR.E.4.L.14,OR,E,L,4,14,N,2019,0,0,NA,144.36,0
2019-07-06,OR.E.4.L.15,OR,E,L,4,15,N,2019,1,0.132405024,17.94948303,95.81,0.00138195411752427
2019-07-06,OR.E.5.L.1,OR,E,L,5,1,N,2019,1,0.1200723904,7.906764211,121.8,9.8581601313628e-4
2019-07-06,OR.E.5.L.2,OR,E,L,5,2,N,2019,0,0,NA,83.4,0
2019-07-06,OR.E.5.L.3,OR,E,L,5,3,N,2019,0,0,NA,89.6,0
2019-07-06,OR.E.5.L.4,OR,E,L,5,4,N,2019,0,0,NA,130.68,0
2019-07-06,OR.E.5.L.5,OR,E,L,5,5,N,2019,0,0,NA,126.72,0
2019-07-06,OR.E.5.L.6,OR,E,L,5,6,N,2019,1,0.0203506432,12.69923282,117.52,1.7316748808713e-4
2019-07-06,OR.E.5.L.7,OR,E,L,5,7,N,2019,0,0,NA,69.19,0
2019-07-06,OR.E.5.L.8,OR,E,L,5,8,N,2019,0,0,NA,104.52,0
2019-07-06,OR.E.5.L.9,OR,E,L,5,9,N,2019,0,0,NA,99.84,0
2019-07-06,OR.E.5.L.10,OR,E,L,5,10,N,2019,0,0,NA,121.77,0
2019-07-06,OR.E.5.L.11,OR,E,L,5,11,N,2019,1,0.1105442624,13.15739196,93.83,0.00117813345838218
2019-07-06,OR.E.5.L.12,OR,E,L,5,12,N,2019,1,0.5352111296,21.94584958,72.8,0.00735180123076923
2019-07-06,OR.E.5.L.13,OR,E,L,5,13,N,2019,0,0,NA,85.47,0
2019-07-06,OR.E.5.L.14,OR,E,L,5,14,N,2019,0,0,NA,71.88,0
2019-07-06,OR.E.5.L.15,OR,E,L,5,15,N,2019,0,0,10.73634856,121,0
2019-07-06,OR.E.6.L.1,OR,E,L,6,1,N,2019,0,0,NA,125.07,0
2019-07-06,OR.E.6.L.2,OR,E,L,6,2,N,2019,0,0,NA,136.29,0
2019-07-06,OR.E.6.L.3,OR,E,L,6,3,N,2019,0,0,NA,105.71,0
2019-07-06,OR.E.6.L.4,OR,E,L,6,4,Y,2019,0,0,NA,84.04,0
2019-07-06,OR.E.6.L.5,OR,E,L,6,5,N,2019,0,0,NA,149.27,0
2019-07-06,OR.E.6.L.6,OR,E,L,6,6,N,2019,0,0,NA,79.75,0
2019-07-06,OR.E.6.L.7,OR,E,L,6,7,N,2019,0,0,NA,84.72,0
2019-07-06,OR.E.6.L.8,OR,E,L,6,8,N,2019,0,0,NA,97.65,0
2019-07-06,OR.E.6.L.9,OR,E,L,6,9,N,2019,0,0,NA,76.56,0
2019-07-06,OR.E.6.L.10,OR,E,L,6,10,N,2019,0,0,NA,101.07,0
2019-07-06,OR.E.6.L.11,OR,E,L,6,11,N,2019,0,0,NA,111.1,0
2019-07-06,OR.E.6.L.12,OR,E,L,6,12,N,2019,0,0,NA,135.85,0
2019-07-06,OR.E.6.L.13,OR,E,L,6,13,N,2019,0,0,NA,93.96,0
2019-07-06,OR.E.6.L.14,OR,E,L,6,14,N,2019,0,0,NA,69.44,0
2019-07-02,BB.A.1.U.1,BB,A,U,1,1,y,2019,1,1.069703155,7.043066374,25.32,0.0422473599921011
2019-07-02,BB.A.1.U.2,BB,A,U,1,2,y,2019,1,3.583708717,18.80546848,36.6,0.097915538715847
2019-07-02,BB.A.1.U.3,BB,A,U,1,3,y,2019,1,1.421380966,1.664168454,33,0.0430721504848485
2019-07-02,BB.A.1.U.4,BB,A,U,1,4,y,2019,1,0.823194304,9.38970048,57.2,0.0143915088111888
2019-07-02,BB.A.1.U.5,BB,A,U,1,5,y,2019,1,0.327731648,2.562527104,24,0.0136554853333333
2019-07-02,BB.A.1.U.6,BB,A,U,1,6,y,2019,1,2.302229434,9.613323846,32.7,0.0704045698470948
2019-07-02,BB.A.1.U.7,BB,A,U,1,7,n,2019,0,0,10.76626329,52.4,0
2019-07-02,BB.A.1.U.8,BB,A,U,1,8,y,2019,0,0,6.72728983,31.2,0
2019-07-02,BB.A.1.U.9,BB,A,U,1,9,y,2019,1,0.5914450624,14.45765783,44,0.0134419332363636
2019-07-02,BB.A.1.U.10,BB,A,U,1,10,n,2019,0,0,3.94338656,33,0
2019-07-02,BB.A.1.U.11,BB,A,U,1,11,y,2019,1,0.14741632,8.664663872,21.7,0.00679337880184332
2019-07-02,BB.A.1.U.12,BB,A,U,1,12,y,2019,0,0,1.537048845,27,0
2019-07-02,BB.A.1.U.13,BB,A,U,1,13,y,2019,1,0.588676512,12.14126205,19.74,0.0298215051671733
2019-07-02,BB.A.2.U.1,BB,A,U,2,1,n,2019,1,1.780771168,23.69862963,65.6,0.0271459019512195
2019-07-02,BB.A.2.U.2,BB,A,U,2,2,n,2019,0,0,14.09240693,62.8,0
2019-07-02,BB.A.2.U.3,BB,A,U,2,3,n,2019,1,2.64899936,8.011987104,30.3,0.0874257214521452
2019-07-02,BB.A.2.U.4,BB,A,U,2,4,y,2019,1,0.60620467200000006,7.100271098,26.04,0.0232797493087558
2019-07-02,BB.A.2.U.5,BB,A,U,2,5,y,2019,1,1.402576397,5.516534426,29.52,0.0475127505758808
2019-07-02,BB.A.2.U.6,BB,A,U,2,6,n,2019,0,0,8.688448237,19.2,0
2019-07-02,BB.A.2.U.7,BB,A,U,2,7,n,2019,1,0.3698531648,12.06356286,25.15,0.0147058912445328
2019-07-02,BB.A.2.U.8,BB,A,U,2,8,y,2019,1,1.107384205,15.34753105,24.18,0.0457975270885029
2019-07-02,BB.A.2.U.9,BB,A,U,2,9,n,2019,1,0.30022592,9.502024525,24.75,0.0121303402020202
2019-07-02,BB.A.2.U.10,BB,A,U,2,10,y,2019,1,0.027505728,7.050005728,15.5,0.00177456309677419
2019-07-02,BB.A.2.U.11,BB,A,U,2,11,y,2019,0,0,7.350393446,12,0
2019-07-02,BB.A.2.U.12,BB,A,U,2,12,y,2019,1,1.467331712,13.2140214,37.45,0.0391810871028037
2019-07-02,BB.A.2.U.13,BB,A,U,2,13,y,2019,1,1.790586938,6.45523481,21,0.0852660446666667
2019-07-02,BB.A.2.U.14,BB,A,U,2,14,y,2019,0,0,8.885410822,19.95,0
2019-07-02,BB.A.2.U.15,BB,A,U,2,15,y,2019,1,1.348661574,5.656508019,18.6,0.0725086867741935
2019-07-02,BB.A.3.U.1,BB,A,U,3,1,n,2019,1,0.0557485376,7.563661715,16.75,0.00332827090149254
2019-07-02,BB.A.3.U.2,BB,A,U,3,2,y,2019,1,2.071882445,10.35644592,14.16,0.14631938170904
2019-07-02,BB.A.3.U.3,BB,A,U,3,3,n,2019,0,0,6.746400019,8,0
2019-07-02,BB.A.3.U.4,BB,A,U,3,4,n,2019,1,0.165034368,9.112431955,15.5,0.0106473785806452
2019-07-02,BB.A.3.U.5,BB,A,U,3,5,n,2019,1,0.5091975424,10.11926744,11.1,0.0458736524684685
2019-07-02,BB.A.3.U.6,BB,A,U,3,6,y,2019,1,0.0764048,14.36370689,15.75,0.00485109841269841
2019-07-02,BB.A.3.U.7,BB,A,U,3,7,y,2019,1,1.074143622,15.63110972,36.89,0.0291174741664408
2019-07-02,BB.A.3.U.8,BB,A,U,3,8,n,2019,1,0.12044992,7.811159334,18.2,0.00661812747252747
2019-07-02,BB.A.3.U.9,BB,A,U,3,9,y,2019,1,0.0684766784,12.13894294,12.2074196184,0.00560943102969824
2019-07-02,BB.A.3.U.10,BB,A,U,3,10,y,2019,0,0,9.631750886,26.18,0
2019-07-02,BB.A.3.U.11,BB,A,U,3,11,n,2019,1,0.581755136,11.18019753,31.2,0.0186459979487179
2019-07-02,BB.A.3.U.12,BB,A,U,3,12,y,2019,1,2.008906912,16.3385103,30.5,0.0658658003934426
2019-07-02,BB.A.3.U.13,BB,A,U,3,13,n,2019,0,0,9.839787674,12,0
2019-07-02,BB.A.3.U.14,BB,A,U,3,14,y,2019,1,0.093573408,7.190392806,7.283966214,0.0128464912179506
2019-07-02,BB.A.3.U.15,BB,A,U,3,15,y,2019,0,0,10.03748734,10.03748734,0
2019-07-02,BB.A.4.L.1,BB,A,L,4,1,y,2019,1,3.250889408,26.03262548,55.8,0.0582596668100358
2019-07-02,BB.A.4.L.2,BB,A,L,4,2,n,2019,0,0,4.92638375,79.8,0
2019-07-02,BB.A.4.L.3,BB,A,L,4,3,n,2019,1,0.103550976,3.021009837,67.9,0.00152505119293078
2019-07-02,BB.A.4.L.4,BB,A,L,4,4,y,2019,1,1.005792787,20.97317153,107.1,0.0093911558076564
2019-07-02,BB.A.4.L.5,BB,A,L,4,5,y,2019,1,1.096525734,30.1181789,69.6,0.0157546800862069
2019-07-02,BB.A.4.L.6,BB,A,L,4,6,y,2019,1,0.931419456,6.688853722,67.2,0.0138604085714286
2019-07-02,BB.A.4.L.7,BB,A,L,4,7,n,2019,0,0,4.359909574,118.8,0
2019-07-02,BB.A.4.L.8,BB,A,L,4,8,n,2019,1,0.6725060608,15.08996598,134.8,0.00498891736498516
2019-07-02,BB.A.4.L.9,BB,A,L,4,9,n,2019,1,2.155801882,55.67923395,133.44,0.0161555896432854
2019-07-02,BB.A.4.L.10,BB,A,L,4,10,y,2019,1,0.199371584,8.563611782,102.72,0.00194092274143302
2019-07-02,BB.A.4.L.11,BB,A,L,4,11,n,2019,1,2.056223955,12.01766605,134.55,0.0152822293199554
2019-07-02,BB.A.4.L.12,BB,A,L,4,12,n,2019,1,0.780767168,13.89037466,53.2,0.0146760745864662
2019-07-02,BB.A.4.L.13,BB,A,L,4,13,y,2019,1,0.3597497536,20.64703989,30.05,0.0119717056106489
2019-07-02,BB.A.4.L.14,BB,A,L,4,14,n,2019,1,0.1836232064,20.98392214,80.34,0.00228557638038337
2019-07-02,BB.A.4.L.15,BB,A,L,4,15,n,2019,1,0.065438464,12.70349351,81.04,8.0748351431391e-4
2019-07-02,BB.A.5.L.1,BB,A,L,5,1,n,2019,0,0,6.082181632,98.61,0
2019-07-02,BB.A.5.L.2,BB,A,L,5,2,n,2019,0,0,2.260701178,58.86,0
2019-07-02,BB.A.5.L.3,BB,A,L,5,3,n,2019,0,0,18.54065843,60.86,0
2019-07-02,BB.A.5.L.4,BB,A,L,5,4,n,2019,1,0.7910144,33.74728106,121.2,0.00652652145214521
2019-07-02,BB.A.5.L.5,BB,A,L,5,5,y,2019,1,0.837037056,12.98151709,47.32,0.0176888642434489
2019-07-02,BB.A.5.L.6,BB,A,L,5,6,y,2019,1,0.2898888,22.65519174,47.25,0.0061352126984127
2019-07-02,BB.A.5.L.7,BB,A,L,5,7,y,2019,0,0,27.79065498,68.52,0
2019-07-02,BB.A.5.L.8,BB,A,L,5,8,n,2019,1,2.005185549,22.65612658,99.36,0.0201810139794686
2019-07-02,BB.A.5.L.9,BB,A,L,5,9,n,2019,1,0.3808015232,24.09350761,96.25,0.00395637946181818
2019-07-02,BB.A.5.L.10,BB,A,L,5,10,n,2019,1,8.183043968,23.79211315,110.88,0.0738009015873016
2019-07-02,BB.A.5.L.11,BB,A,L,5,11,y,2019,1,3.262089453,29.67866253,137.25,0.023767500568306
2019-07-02,BB.A.5.L.12,BB,A,L,5,12,n,2019,0,0,13.10885244,79.02,0
2019-07-02,BB.A.5.L.13,BB,A,L,5,13,y,2019,1,3.756922893,23.4818737,131.58,0.0285523855677155
2019-07-02,BB.A.5.L.14,BB,A,L,5,14,y,2019,1,5.560651456,18.4949414,140.13,0.0396820913152073
2019-07-02,BB.A.5.L.15,BB,A,L,5,15,y,2019,1,3.095419123,32.80813123,100.38,0.0308370105897589
2019-07-02,BB.A.6.L.1,BB,A,L,6,1,y,2019,1,4.927768026,40.62062091,83.7,0.0588741699641577
2019-07-02,BB.A.6.L.2,BB,A,L,6,2,n,2019,0,0,12.42360026,35.5,0
2019-07-02,BB.A.6.L.3,BB,A,L,6,3,y,2019,1,10.43650017,28.80836692,121.5,0.0858971207407407
2019-07-02,BB.A.6.L.4,BB,A,L,6,4,n,2019,0,0,16.46228607,81,0
2019-07-02,BB.A.6.L.5,BB,A,L,6,5,n,2019,1,0.7908705792,12.82171421,105,0.00753210075428571
2019-07-02,BB.A.6.L.6,BB,A,L,6,6,y,2019,1,0.147596096,19.328329,112.5,0.00131196529777778
2019-07-02,BB.A.6.L.7,BB,A,L,6,7,n,2019,1,1.16038217,31.99522012,144.9,0.00800815852311939
2019-07-02,BB.A.6.L.8,BB,A,L,6,8,n,2019,0,0,14.50066025,53.4,0
2019-07-02,BB.A.6.L.9,BB,A,L,6,9,y,2019,1,2.791453862,26.71354506,90.45,0.0308618447982311
2019-07-02,BB.A.6.L.10,BB,A,L,6,10,n,2019,0,0,9.448559142,43,0
2019-07-02,BB.A.6.L.11,BB,A,L,6,11,n,2019,1,3.676167514,35.47812843,152,0.0241853125921053
2019-07-02,BB.A.6.L.12,BB,A,L,6,12,n,2019,1,4.32496112,57.78588508,156.24,0.0276815227854583
2019-07-02,BB.A.6.L.13,BB,A,L,6,13,y,2019,0,0,7.479400704,59.5,0
2019-07-02,BB.A.6.L.14,BB,A,L,6,14,y,2019,1,1.363852646,34.17622659,86.1,0.0158403327061556
2019-07-02,BB.A.6.L.15,BB,A,L,6,15,y,2019,1,0.8421067392,13.81109345,46.2,0.0182274185974026
2019-07-03,BB.B.1.U.1,BB,B,U,1,1,y,2019,1,3.650639322,10.18709693,49.68,0.0734830781400966
2019-07-03,BB.B.1.U.2,BB,B,U,1,2,y,2019,1,1.220139712,17.22473407,65.88,0.0185206392228294
2019-07-03,BB.B.1.U.3,BB,B,U,1,3,n,2019,0,0,5.980841901,52.47,0
2019-07-03,BB.B.1.U.4,BB,B,U,1,4,n,2019,1,0.105888064,2.230426899,33.81,0.00313185637385389
2019-07-03,BB.B.1.U.5,BB,B,U,1,5,n,2019,1,14.25868175,19.86330642,96.96,0.147057361283003
2019-07-03,BB.B.1.U.6,BB,B,U,1,6,n,2019,1,15.24025871,8.102756006,23.343014716,0.652883052828385
2019-07-03,BB.B.1.U.7,BB,B,U,1,7,y,2019,1,8.298891622,11.7092783,70,0.1185555946
2019-07-03,BB.B.1.U.8,BB,B,U,1,8,y,2019,1,4.264915936,30.01410657,83.7,0.0509547901553166
2019-07-03,BB.B.1.U.9,BB,B,U,1,9,y,2019,1,4.960738944,12.40254849,63.92,0.0776085566958698
2019-07-03,BB.B.1.U.10,BB,B,U,1,10,n,2019,0,0,12.29937504,24.92,0
2019-07-03,BB.B.1.U.11,BB,B,U,1,11,y,2019,1,6.610830938,10.28908385,58.395,0.113208852435996
2019-07-03,BB.B.1.U.12,BB,B,U,1,12,y,2019,1,1.021684986,5.670278861,20.9,0.0488844490909091
2019-07-03,BB.B.1.U.13,BB,B,U,1,13,y,2019,1,7.701424064,5.344830368,51.12,0.150653835367762
2019-07-03,BB.B.1.U.14,BB,B,U,1,14,n,2019,0,0,4.584503731,43.2,0
2019-07-03,BB.B.1.U.15,BB,B,U,1,15,y,2019,1,0.1349398656,26.49491946,80.46,0.00167710496644295
2019-07-03,BB.B.2.U.1,BB,B,U,2,1,n,2019,1,0.0846565184,23.74727701,90.6,9.3439865783664e-4
2019-07-03,BB.B.2.U.2,BB,B,U,2,2,n,2019,1,0.1868411968,18.72528838,38.15,0.00489754120052425
2019-07-03,BB.B.2.U.3,BB,B,U,2,3,y,2019,1,5.513514189,38.3154791,60.48,0.0911626023313492
2019-07-03,BB.B.2.U.4,BB,B,U,2,4,y,2019,1,0.675598208,11.3070295,43.2,0.0156388474074074
2019-07-03,BB.B.2.U.5,BB,B,U,2,5,y,2019,1,4.082371386,7.827536928,54,0.0755994701111111
2019-07-03,BB.B.2.U.6,BB,B,U,2,6,y,2019,1,0.03505632,10.40793377,43.54,8.0515204409738e-4
2019-07-03,BB.B.2.U.7,BB,B,U,2,7,n,2019,1,2.685386022,17.92933014,73.71,0.0364317734635735
2019-07-03,BB.B.2.U.8,BB,B,U,2,8,y,2019,1,5.79687712,2.101329754,56.88,0.101914154711674
2019-07-03,BB.B.2.U.9,BB,B,U,2,9,n,2019,0,0,16.88628777,87.5,0
2019-07-03,BB.B.2.U.10,BB,B,U,2,10,n,2019,1,4.219037101,13.70842337,66.6,0.0633489054204204
2019-07-03,BB.B.2.U.11,BB,B,U,2,11,y,2019,1,1.074143622,10.38112916,62.09,0.017299784538573
2019-07-03,BB.B.2.U.12,BB,B,U,2,12,n,2019,0,0,18.86581928,74.64,0
2019-07-03,BB.B.2.U.13,BB,B,U,2,13,y,2019,1,7.371409261,27.89327112,77.7,0.0948701320592021
2019-07-03,BB.B.2.U.14,BB,B,U,2,14,y,2019,1,3.263563616,7.533908787,31.99,0.102018243701157
2019-07-03,BB.B.2.U.15,BB,B,U,2,15,n,2019,1,3.981696826,28.88806162,100.7,0.0395401869513406
2019-07-03,BB.B.3.U.1,BB,B,U,3,1,n,2019,0,0,20.64757922,64.33,0
2019-07-03,BB.B.3.U.2,BB,B,U,3,2,n,2019,1,1.26112864,4.759677466,58.64,0.0215062864938608
2019-07-03,BB.B.3.U.3,BB,B,U,3,3,n,2019,0,0,14.51198614,48.24,0
2019-07-03,BB.B.3.U.4,BB,B,U,3,4,y,2019,1,2.980146752,21.00831774,38.78,0.0768475181021145
2019-07-03,BB.B.3.U.5,BB,B,U,3,5,y,2019,1,2.843211373,10.99211588,74.16,0.0383388804341963
2019-07-03,BB.B.3.U.6,BB,B,U,3,6,y,2019,1,8.631818797,6.660844621,74.56,0.115770101891094
2019-07-03,BB.B.3.U.7,BB,B,U,3,7,n,2019,1,7.548830195,9.238868416,50.58,0.149245357750099
2019-07-03,BB.B.3.U.8,BB,B,U,3,8,y,2019,0,0,49.90384006,81.2,0
2019-07-03,BB.B.3.U.9,BB,B,U,3,9,n,2019,0,0,15.82194194,87.66,0
2019-07-03,BB.B.3.U.10,BB,B,U,3,10,n,2019,1,1.993464154,36.70301423,73.6,0.0270851107880435
2019-07-03,BB.B.3.U.11,BB,B,U,3,11,n,2019,0,0,16.45324334,65.45,0
2019-07-03,BB.B.3.U.12,BB,B,U,3,12,y,2019,1,1.619961536,10.90647059,56,0.0289278845714286
2019-07-03,BB.B.3.U.13,BB,B,U,3,13,y,2019,1,0.3687565312,11.60840598,66.24,0.00556697661835749
2019-07-03,BB.B.3.U.14,BB,B,U,3,14,n,2019,1,5.559932352,62.6251314,137.25,0.0405095253333333
2019-07-03,BB.B.3.U.15,BB,B,U,3,15,n,2019,0,0,22.49813943,62.7,0
2019-07-03,BB.B.4.L.1,BB,B,L,4,1,y,2019,1,5.348695552,15.52514974,65.2,0.0820352078527607
2019-07-03,BB.B.4.L.2,BB,B,L,4,2,y,2019,0,0,14.33636296,80.16,0
2019-07-03,BB.B.4.L.3,BB,B,L,4,3,n,2019,1,1.446693427,31.56909706,94.14,0.0153674678882515
2019-07-03,BB.B.4.L.4,BB,B,L,4,4,y,2019,1,1.376904384,11.22436849,65.34,0.0210729168044077
2019-07-03,BB.B.4.L.5,BB,B,L,4,5,y,2019,1,2.614895853,27.79509545,68.4,0.0382294715350877
2019-07-03,BB.B.4.L.6,BB,B,L,4,6,n,2019,1,0.088000352,13.56873742,56.48,0.00155807988668555
2019-07-03,BB.B.4.L.7,BB,B,L,4,7,n,2019,1,0.061483392,2.094570176,17.7,0.00347363796610169
2019-07-03,BB.B.4.L.8,BB,B,L,4,8,y,2019,1,0.259057216,49.15011121,94.96,0.00272806672283067
2019-07-03,BB.B.4.L.9,BB,B,L,4,9,n,2019,0,0,19.11610343,97.2,0
2019-07-03,BB.B.4.L.10,BB,B,L,4,10,y,2019,1,1.214153171,14.31890671,86.04,0.0141114966410972
2019-07-03,BB.B.4.L.11,BB,B,L,4,11,y,2019,1,0.883059712,14.00379534,72.08,0.0122511058823529
2019-07-03,BB.B.4.L.12,BB,B,L,4,12,y,2019,1,0.3006933376,26.56992201,53.82,0.00558701853586027
2019-07-03,BB.B.4.L.13,BB,B,L,4,13,n,2019,1,4.495640454,25.48520756,80.37,0.0559367979843225
2019-07-03,BB.B.4.L.14,BB,B,L,4,14,n,2019,1,0.8953384128,21.12197213,68.96,0.0129834456612529
2019-07-03,BB.B.4.L.15,BB,B,L,4,15,n,2019,1,0.162337728,32.50067832,72.52,0.00223852355212355
2019-07-03,BB.B.5.L.1,BB,B,L,5,1,n,2019,1,1.274252288,17.14960568,108.35,0.0117605195016151
2019-07-03,BB.B.5.L.2,BB,B,L,5,2,n,2019,1,0.074067712,15.62319957,77.22,9.5917782957783e-4
2019-07-03,BB.B.5.L.3,BB,B,L,5,3,y,2019,1,5.730647642,22.42746948,108.36,0.0528852680140273
2019-07-03,BB.B.5.L.4,BB,B,L,5,4,n,2019,1,0.083955392,14.1618544,73.76,0.00113822386117137
2019-07-03,BB.B.5.L.5,BB,B,L,5,5,y,2019,1,0.367462144,12.09721693,119.6,0.00307242595317726
2019-07-03,BB.B.5.L.6,BB,B,L,5,6,n,2019,0,0,18.24465725,90.5,0
2019-07-03,BB.B.5.L.7,BB,B,L,5,7,n,2019,1,0.398743168,27.08222968,93,0.00428756094623656
2019-07-03,BB.B.5.L.8,BB,B,L,5,8,n,2019,1,4.985026682,10.38452693,59.2,0.0842065317905405
2019-07-03,BB.B.5.L.9,BB,B,L,5,9,n,2019,1,0.6845510528,12.69121481,76.64,0.00893203356993737
2019-07-03,BB.B.5.L.10,BB,B,L,5,10,n,2019,1,0.744452416,36.39987594,66.33,0.0112234647369215
2019-07-03,BB.B.5.L.11,BB,B,L,5,11,n,2019,0,0,23.49692095,101.75,0
2019-07-03,BB.B.5.L.12,BB,B,L,5,12,n,2019,1,1.121622464,21.18458811,106.47,0.0105346338311261
